Title,Published(Kor),Description,Link
"양향자 ""삼전 파업, 국가기간산업 멈추겠다는 발상""‥노·사·정에 협상 촉구",2026-05-16 10:04:34 (KST),"국민의힘 양향자 경기도지사 후보가 삼성전자 노조 총파업에 대해 ""국가기간산업을 멈춰 세우겠다는 위험한 발상""이라고 비판했습니다.
과거 삼성전자 임원을 지낸 양 후보는 오늘 긴급 기...",https://imnews.imbc.com/news/2026/politics/article/6822925_36911.html
"윤보미, ♥라도와 결혼 당일 하차 소식..""'나솔사계' 마지막 방송"" [공식]",2026-05-16 10:02:56 (KST),"그룹 에이핑크 윤보미가 '나는 솔로, 그 후 사랑은 계속된다'(이하 '나솔사계')에서 하차한다.
16일 '나솔사계' 관계자는 스타뉴스에 ""윤보미가 하차한다.
이번 '한 번 더 ' 특집이 마지막 방송""이라고 밝혔다.
관계자에 따르면 윤보미는 이번 특집 최종 선택까지만 출연한다.
'나솔사계'는 '나는 솔로' 출연자들의 솔로 나라 밖에서의 이야기를 담은 프로그램으로, 사랑을 위해 현실에서도 고군분투하는 남녀들의 그 후 이야기, 같은 기수에서 시작된 만남부터 기수를 초월한 만남 등을 담았다.",https://www.starnewskorea.com/broadcast-show/2026/05/16/2026051609565993026
"이 대통령 ""선생님들이 교육에 전념할 수 있는 환경 만들기 위해 최선""",2026-05-16 10:02:07 (KST),"이재명 대통령이 스승의 날을 맞아 ""선생님들이 교육에 온전히 전념할 수 있는 더 나은 환경을 만들기 위해 최선을 다하겠다""며 실질적인 지원과 변화를 만들어가겠다고 밝혔습니다.
이 ...",https://imnews.imbc.com/news/2026/politics/article/6822923_36911.html
벨기에 월드컵 명단 발표…리그 40분 뛴 33세 루카쿠 깜짝 발탁,2026-05-16 09:53:18 (KST),(서울=연합뉴스) 안홍석 기자 = 올 시즌 리그에서 딱 40분만 뛰며 부진한 스트라이커 로멜루 루카쿠(33·나폴리)가 벨기에 대표팀에 최종 선발...,https://www.yna.co.kr/view/AKR20260516024300007
"'21세기 대군부인' 변우석, 왕좌 올랐다…13.5% '자체 최고'",2026-05-16 09:45:37 (KST),"(서울=뉴스1) 김민지 기자 = '21세기 대군부인' 변우석이 왕좌에 올랐다.
15일 오후 방송된 MBC 금토드라마 '21세기 대군부인'(극본 유지원/연출 박준화, 배희영) 11회에서는 이안대군(변우석 분)이 왕위에 올랐다.
이날 방송은 13.5%(닐슨코리아 전국 기준)로 자체 최고 시청률을 경신했다.
편전에 화재가 발생한 뒤 성희주(아이유 분)는 그",https://v.daum.net/v/20260516094537803
고유가 지원금 ‘나도 받나’…건강보험료 기준 충족해도 못 받는 경우 있어,2026-05-16 09:36:00 (KST),"오는 18일부터 국민 70%에게 ‘고유가 피해지원금’이 지급된다.
수도권 거주자는 10만원, 비수도권은 15만원, 인구감소지역 가운데 우대지원지역에는 20만원, 특별지원지역에는 25만원씩이다.
지원 대상은 지난 3월 부과된 건강보험료 본인부담금의 가구별 합산액 기준으로",https://www.hani.co.kr/arti/area/area_general/1258954.html
"44세 전지현, 1일2식 관리법 ""오후 2시에 첫끼, 건강식으로 배부르게 먹어""(핑계고)",2026-05-16 09:29:01 (KST),"배우 전지현과 지창욱이 각자의 식습관을 솔직하게 공개하며 현실감 넘치는 입담으로 웃음을 안겼다.16일 유튜브 채널 '뜬뜬'의 콘텐츠 '핑계고'에는 ""나들이는 핑계고""라는 제목의 영상이 공개됐다.",https://www.sportschosun.com/entertainment/2026-05-16/202605160100092920006151
"러시아 활화산이 녹인 눈, 우주서 봤더니 [우주서 본 지구]",2026-05-16 09:20:04 (KST),우주 궤도를 돌고 있는 기상위성이 러시아에서 가장 활발하게 활동 중인 화산의 모습을 포착했다.과학매체 라이브사이언스는 러시아 캄차카 반도에 위치한 활화산 시벨루치 주변의 눈이 화산 열로 인해 녹아 내리는 장면이 위성 사진에 포착됐다고 최근 보도했다.2026년 4월 23일에 촬영된 랜드샛 9...,https://zdnet.co.kr/view/?no=20260515153643
‘21세기 대군부인’ 결말 공개,2026-05-16 09:07:16 (KST),"‘21세기 대군부인’이 오늘 최종회를 공개하는 가운데, 글로벌 시청자들의 과몰입을 부른 핵심 관전 포인트를 공개했다.
아이유와 변우석의 로맨스 호흡부터 21세기 입헌군주제 세계관까지 작품만의 매력이 다시 주목받고 있다.
디즈니+ 오리지널 시리즈 ‘21세기 대군부인’은 공개 이후 전 세계에서 가장 많이 시청된 디즈니+ 한국 시리즈에 오르며 글로벌 흥행을",https://v.daum.net/v/20260516090716370
"‘고 최진실 딸’ 최준희, 오빠·이모들 지원사격 속 오늘 결혼",2026-05-16 09:07:00 (KST),"모델로 활동중인 배우 故최진실의 딸 최준희가 세간의 억측과 우려를 딛고 한 사람의 아내로 새로운 가족을 꾸린다.
일찍 부모를 여읜 그를 위해 홍진경, 이영자 등 ‘이모’ 군단이 대거 참석해 빈자리를 채우며, 오...",https://sports.khan.co.kr/article/202605160907003
