Title,Published(Kor),Description,Link
모텔서 흉기 난동으로 3명 사망·1명 중상…가해자 사망,2025-12-03 21:28:00 (KST),"<기자> 오늘(3일) 오후 5시 10분쯤 경남 창원 마산 회원구 합성동의 한 모텔 3층 객실 화장실에서 남성 2명과 여성 1명이 피를 흘리며 쓰러진 채 발견됐습니다.
이들은 모두 10대로 남녀 2명이 이미 심정지 상태로 병원으로...",https://n.news.naver.com/mnews/article/055/0001313173?sid=102
동파 막으려다 참변…무심코 둘둘 감았다간 '활활',2025-12-03 21:28:00 (KST),"오늘(3일)처럼 본격적인 한파가 찾아오면 수도 배관이 동파되지 않도록 '전기 열선' 감아두는 곳들, 있습니다.
잘못 설치하거나 제대로 관리하지 않으면, 자칫 큰 화재로 이어질 수 있어서 주의하셔야겠습니다.
박재현...",https://n.news.naver.com/mnews/article/055/0001313174?sid=101
"국토부, 내년 62.8조원 예산 확정… 안전·건설경기 활성화 '총력'",2025-12-03 21:28:00 (KST),"국토부는 어제(2일) 국회 본회의 의결을 거쳐 2026년 국토부 예산이 62조8,000억원으로 최종 확정됐다고 오늘(3일) 밝혔다.
이는 올해 대비 4조6,000억원 증가한 것으로 특히 건설경기와 밀접한 사회간접자본(SOC) 분야...",http://www.ikld.kr/news/articleView.html?idxno=325511
"李대통령, '12·3 시민대행진' 불참 결정…""위해 우려""",2025-12-03 21:28:00 (KST),"대통령실은 이날 오후 언론 공지를 통해 ""이 대통령은 당초 오늘 오후 7시 (국회 앞에서) 개최되는 '12·3 내란·외환 청산과 종식, 사회대개혁 시민대행진'에 참여하려 했으나 위해 우려 등 경호 사정으로 최종 불참을...",https://www.tjb.co.kr/news05/bodo/view/id/89860
"계엄 1년 '윤 어게인' 압도한 국회 앞 시민들""내란 완전 청산하자""",2025-12-03 21:27:00 (KST),"들어서, 오늘 이런 행사에 참여했다""고 밝혔다.
중학교 3학년 이주원군은 시민발언을 하러 무대에 올라 ""지난해 오늘 교과서에서만 보던 비상계엄을 실제로 보며 평화롭게 학교에 가고 친구들과 웃고 놀던 시간이 끝나진...",https://n.news.naver.com/mnews/article/079/0004092545?sid=102
‘탄핵광장’ 메운 진보·보수… 경호 어려움에 李대통령 불참 [12·3 비...,2025-12-03 21:27:00 (KST),"대통령실은 이날 행사 시작 후 공지를 통해 “당초 오늘 저녁 7시에 개최되는 ‘12·3 내란외환 청산과 종식, 사회대개혁 시민대행진’에 참여하려 하였으나 위해 우려 등 경호 사정으로 최종 불참을 결정했다”고 밝혔다....",https://n.news.naver.com/mnews/article/022/0004087457?sid=100
"소향, '언포게터블 듀엣' 출격…나미애 모녀에 바치는 감동의 무대",2025-12-03 21:26:00 (KST),"소향의 참여로 이번 회는 더욱 큰 감동을 예고하며, 시청자들의 많은 관심을 받을 것으로 보인다.
'언포게터블 듀엣' 소향의 무대는 오늘(3일) 밤 10시 20분 MBN에서 확인할 수 있다.",https://www.gukjenews.com/news/articleView.html?idxno=3446770
"강기정 시장 ""5·18 DNA, 대한민국 민주주의 지켜내""",2025-12-03 21:26:00 (KST),"강 시장은 ""고립되었던 광주의 손을 잡아준 김의기 열사와 같은 수많은 '나·들'이 있었기에 오늘의 5·18이 세계 속에 빛날 수 있었다""고 말했다.
그는 ""김의기 열사의 삶은 민주주의가 결코 완성된 제도가 아니라 오늘의...",https://www.straightnews.co.kr/news/articleView.html?idxno=288313
"""이렇게 해서 경기를 어떻게 뛸 거야?"" 최고의 개막전 이후 주춤... 유망...",2025-12-03 21:26:00 (KST),"오늘도 초반에 헤매길래 이렇게 해서 경기를 어떻게 뛸 꺼냐고 했더니 후반에는 본인을 믿고 했던 게 좋은 에너지를 줬던 것 같다.
이번 경기에서의 수확은 김정은이 부담감의 어둠에서 빛을 본 것 같다.
로테이션에...",https://m.sports.naver.com/basketball/article/398/0000094208
"KBS 특집 다큐 '그날 그곳에 있었습니다' 12·3 계엄, 123명의 '증언'",2025-12-03 21:24:00 (KST),"사안인 만큼 방송 후에는 관련 당사자들의 추가 해명이나 법적·정치적 반응이 뒤따를 가능성도 있어 주의 깊은 후속 보도가 필요하다는 지적이 나온다.
'그날 그곳에 있었습니다'는 오늘(3일) 밤 10시 KBS1에서 방영된다.",https://www.gukjenews.com/news/articleView.html?idxno=3446765
생활문화 사업 성과 공유회,2025-12-03 21:24:00 (KST),"첫째 날은 5일에는 대구생활문화센터의 오늘과 내일을 짚어보는 좌담회와 공연이 진행된다.
좌담회에서는 개관 5년 차에 도래한 광역센터의 '생활문화사업의 성과와 향후 활성화 방향'에 대한 기조 발제를 시작으로...",https://www.idaegu.co.kr/news/articleView.html?idxno=531665
"주니엘, 캐럴송 ‘Let it snow’ 들고 컴백, 고영배 피처링 지원사격",2025-12-03 21:24:00 (KST),"겨울 시즌을 맞아 리스너들에게 위로와 설렘을 전할 전망이다.
주니엘의 감성과 고영배의 따뜻한 보컬이 조화를 이룬 이번 주니엘의 겨울 시즌송 ‘Let it snow’는 오늘 12월 3일 12시 각종 음원사이트를 통해 발매된다.",https://m.entertain.naver.com/article/144/0001084055
"“1년 전 오늘, 우리는 여기에 있었다” 시민 대행진",2025-12-03 21:24:00 (KST),"12·3 비상계엄 1년을 맞은 3일 서울 여의도 국회 앞에서 '12·3 내란외환 청산과 종식, 사회대개혁 시민대행진'에 참여한 시민들이 국민의힘 당사로 행진하고 있다.
2025.12.3/뉴스1",https://n.news.naver.com/mnews/article/421/0008641673?sid=102
"무죄 주장했던 김건희…'억울·잘못' 말하다 ""다툴 여지 있어""",2025-12-03 21:24:00 (KST),"[기자] 김건희씨가 재판부 앞에서 처음으로 입장을 직접 말한 게 바로 오늘 최후진술인데요.
채 1분도...
3대 사건의 결심 재판이 오늘 있었지만 김건희씨 수사도 남았고 윤석열 전 대통령 처분도 남아 있지요? [기자]...",https://n.news.naver.com/mnews/article/437/0000467232?sid=102
