Title,Published(Kor),Description,Link
"국힘 ""현 정권 부역은 국민 배신""…이혜훈 제명",2025-12-28 21:24:00 (KST),"국민의힘은 28일 보도자료를 통해 ""오늘 오후 (서면) 최고위원회의를 개최해 당헌·당규에 따라 이 전 의원에 대한 제명과 당직자로서 행한 모든 당무 행위 일체를 취소하는 안건을 의결했다""고 밝혔다.
휴일에 발생한...",https://www.idaegu.co.kr/news/articleView.html?idxno=534169
면 담는 신부·짜장 푸는 스님 ‘따뜻함이 곱빼기’,2025-12-28 21:21:00 (KST),이 신부는 “천주교에서는 성탄절 다음 오는 일요일을 성가정 축일로 정하고 세계의 모든 가정이 따뜻한 보금자리가 되기를 바라며 기도한다”며 “오늘 오시는 분들께도 원각사가 가족처럼 따뜻한 보금자리가 됐으면...,https://n.news.naver.com/mnews/article/032/0003417974?sid=102
"㈜에이스팩·오늘정육점, 양산시에 성금 등 전달",2025-12-28 21:20:00 (KST),"﻿ 양산시는 지난 12일 ㈜에이스팩(대표 민경각)에서 라면 90박스(200만 원 상당), 26일에는 오늘정육점(대표 정재찬)에서 500만 원을 각각 기부했다고 밝혔다.
정재찬 대표는 ""한 해를 마무리하는 연말을 맞아 모두가 쉽지...",http://www.gnmaeil.com/news/articleView.html?idxno=577597
"경남대학교, 오늘부터 정시모집 원서접수",2025-12-28 21:20:00 (KST),"경남대학교는 29∼31일 2026학년도 정시모집 원서접수를 진행한다.
원서접수는 29일 오전 9시부터 마감일인 31일 오후 6시까지 입학안내 홈페이지와 진학어플라이를 통해 24시간 온라인으로 가능하다.
정시모집과 관련한...",http://www.gnmaeil.com/news/articleView.html?idxno=577624
비울수록 더 아름답다… 차 한 잔에 담긴 여백의 美,2025-12-28 21:18:00 (KST),"■ 한국 전통 찻사발은 오늘날 어떤 역할을 하고 있다고 보시나요? 차문화가 다시 일상으로 돌아오면서 찻사발은 단순히 과거의 형식을 계승하는 대상이 아니라, 오늘날의 삶 속에서 여유와 관심을 회복하게 하는 매개체다....",http://www.gnmaeil.com/news/articleView.html?idxno=577580
"'보수통' 이혜훈, 李 정권 합류…정연욱 ""정치 금도 넘어""",2025-12-28 21:16:00 (KST),"국민의힘은 보도자료를 내고 ""오늘 오후 (서면) 최고위원회의를 개최해 당헌·당규에 따라 이 전 의원에 대한 제명과 당직자로서 행한 모든 당무 행위 일체를 취소하는 안건을 의결했다""고 밝혔다.
국민의힘은 ""이 전 의원은...",https://www.kukinews.com/article/view/kuk202512280045
[날씨] 밤부터 강원 많은 눈…미세먼지 '나쁨',2025-12-28 21:16:00 (KST),"12월의 마지막 휴일인 오늘(28일) 큰 추위는 없었지만, 날은 잔뜩 흐렸습니다.
내일까지 중부를 중심으로 비나...
특히 오늘 밤부터 내일 오전 사이 강원 지역을 중심으로 많은 눈이 집중되겠습니다.
강원 북부와 강원...",https://n.news.naver.com/mnews/article/055/0001319790?sid=103
[에세이] 한 해를 마무리하며,2025-12-28 21:16:00 (KST),"지금 당장 답을 주지는 않더라도 다음으로 나아갈 힘을 아주 조금은 남겨줄 것이다.
오늘을 무사히 지나고 있다는 사실과 충분한 날들이 아직 남아있다는 것을 잊지 않으면서 각자의 속도로 마무리하는 한 해가 되기를 바라며.",https://www.artinsight.co.kr/news/view.php?no=79005
"KCC '2차 연장 혈투' 후유증 이리도 클 줄이야... 7연승→2연패, 이상민...",2025-12-28 21:14:00 (KST),"또한 ""오늘 힘들 거다.
선수들에게 미팅 끝나고 나갈 때 버텨보자고 했다""며 ""초반을 잘 끌어나가면 좋은 경기 이뤄질 것이다""라고 얘기했다.
하지만 KCC는 초반부터 현대모비스에 끌려다녔다.
오히려 전날 경기를...",https://m.sports.naver.com/basketball/article/108/0003395428
"'극한84' 기안84, 결국 쓰러졌다...메독 마라톤 완주 가능할까",2025-12-28 21:12:00 (KST),"또한 이은지와 츠키는 각자의 목표를 향해 고군분투한다.
기안84가 최악의 컨디션 속에서도 끝까지 레이스를 이어갈 수 있을지는 오늘(28일) 저녁 8시 45분 방송되는 MBC '극한84' 5회에서 확인할 수 있다.",https://www.gukjenews.com/news/articleView.html?idxno=3468262
"'삼성 잔류' 강민호, 사상 첫 '4번째 FA 계약'",2025-12-28 21:12:00 (KST),"<기자> 삼성은 오늘(28일) 강민호와 계약기간 2년에 계약금 10억 원, 연봉 3억 원 등 최대 총액 20억 원에 계약했다고 발표했습니다.
지난 2013년 롯데와 첫 FA 계약을 맺었던 강민호는 2017년 두 번째 FA 계약으로 4년 80억...",https://m.sports.naver.com/kbaseball/article/055/0001319785
"김건희 특검, 180일 수사 종료…성적표는?",2025-12-28 21:11:00 (KST),"김건희 여사 관련 16가지 의혹을 들고 출범한 특별검사팀이 오늘(28일)로 수사를 끝냈습니다.
헌정 사상 처음으로 전직 대통령 배우자를 포토라인에 세우고, 구속 기소하며 존재감을 드러냈지만, 미완의 과제도 남겼습니다....",https://n.news.naver.com/mnews/article/056/0012094225?sid=102
통일교 2인자 정치자금법 위반 혐의 소환…‘통일교 숙원 사업’ 로비 ...,2025-12-28 21:10:00 (KST),"오늘(28일) 경찰에 다시 소환된 이 사람, 통일교 2인자로 불리는 정원주 전 비서실장입니다.
통일교 인사와...
[정원주/전 한학자 총재 비서실장 : ""(혹시 오늘 조사에서 어떤 내용 소명하실 건가요?) ...""] 정 씨는 2015년부터...",https://n.news.naver.com/mnews/article/056/0012094224?sid=102
"박상무 서산시장 예비후보, 저서 출판기념회 성료",2025-12-28 21:10:00 (KST),"박상무 서산시장 예비후보가 지난 12월 27일 서산문화회관에서 저서 『오늘도 시민을 만나러 갑니다』 출판기념회를 열고 정치 입문 이후의 여정과 앞으로의 각오를 허심탄회하게 밝혔다.
이날 무대에 오른 박 예비후보의...",https://www.joongdo.co.kr/web/view.php?key=20251228010010458
"현대차그룹, CES 총출동…정의선 ""미래 모빌리티 혁신 선도""",2025-12-28 21:08:00 (KST),현대자동차그룹은 오는 1월 5일부터 9일(현지시각)까지 미국 라스베이거스에서 열리는 CES 2026에 참가해 AI·로보틱스·전동화·자율주행 등 미래 모빌리티 생태계를 선도할 핵심 기술을 대거 공개한다고 오늘(28일)...,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005733815
