Title,Published(Kor),Description,Link
"Holy Crap, So Many People Watched ‘KPop Demon Hunters’ Last Year",2026-01-21 21:00:37 (KST),A new report puts the animated sensation even above recent seasons of heavy-hitters 'Stranger Things' and 'Wednesday.',https://gizmodo.com/holy-crap-so-many-people-watched-kpop-demon-hunters-last-year-2000712204
This curious Spotify feature in the works might sync your real books with audiobooks,2026-01-21 19:07:00 (KST),"Spotify was reported to have a ""match"" feature in the works for physical books and audiobooks.",https://www.androidcentral.com/apps-software/spotify/this-curious-spotify-feature-in-the-works-might-sync-your-real-books-with-audiobooks
"Apple Can Still Offer a Key iPhone Privacy Feature in France, Says Judge",2026-01-21 09:07:01 (KST),"A judge in Paris today decided not to suspend Apple's App Tracking Transparency privacy feature in France, according to the French newspaper La Tribune.
In a statement shared with the publication, Apple said it welcomed the court's decision and will cont…",https://www.macrumors.com/2026/01/20/france-app-tracking-transparency-ruling/
"What to expect from Trump's Davos speech. And, the DOJ subpoenas Minnesota officials",2026-01-21 21:11:33 (KST),"President Trump is expected to address affordability at the World Economic Forum today.
And, Minnesota officials react after the Justice Department subpoenas them.",https://www.npr.org/2026/01/21/g-s1-106649/up-first-newsletter-trump-world-economic-forum-doj-subpoenas-minnesota-scotus-fed
Blinken and British counterpart signal trans-Atlantic unity with visit to Ukraine,2026-01-21 21:05:29 (KST),"Secretary of State Antony Blinken and his British counterpart, David Lammy, are raising alarms about Iranian ballistic missiles in Russia that threaten Ukraine.",https://www.npr.org/2026/01/21/nx-s1-5106395/blinken-and-british-counterpart-signal-transatlantic-unity-with-visit-to-ukraine
"4 tech moguls who attended or donated to Trumps inauguration got $288 billion richer, cumulatively, in his first year back",2026-01-21 20:30:01 (KST),"Elon Musk, Jeff Bezos, Mark Zuckerberg, and Jensen Huang attended or donated to President DonaldTrump's inauguration.
All of them got richer last year.",https://www.businessinsider.com/tech-billionaires-wealth-increased-trump-first-year-inauguration-2026-1
New Strong Buy Stocks for January 21st,2026-01-21 18:42:00 (KST),"BAYRY, DAKT, ZTO, LRLCY and AVAH have been added to the Zacks Rank #1 (Strong Buy) List on January 21, 2026.",https://finance.yahoo.com/news/strong-buy-stocks-january-21st-094200527.html
Kyiv faces blackout after Russian attack drives residents to tents,2026-01-21 11:35:58 (KST),"STORY: :: Kyiv, Ukraine:: January 20, 2026:: Residents seek warmth in emergency tents after a Russian air attack cuts power and water ...",https://www.yahoo.com/news/videos/kyiv-faces-blackout-russian-attack-023558036.html
Document Disclosures Reveal Microsoft’s Influence as OpenAI Became a Revenue-Crazed Behemoth,2026-01-21 19:30:23 (KST),A peek inside OpenAI as it changed from do-gooder computer lab to...whatever it is now.,https://gizmodo.com/document-disclosures-reveal-microsofts-influence-as-openai-became-a-revenue-crazed-behemoth-2000712308
"Greenland, Davos, and a Flame-Throwing President",2026-01-21 09:45:00 (KST),Trump heads to Switzerland as European leaders warn him not to seize sovereign land.,https://www.theatlantic.com/national-security/2026/01/greenland-davos-trump-nato/685688/
The Agentic AI Handbook: Production-Ready Patterns,2026-01-21 15:48:56 (KST),A comprehensive guide to 113 battle-tested agentic patterns for building production AI agents.,https://www.nibzard.com/agentic-handbook
Apple scores legal win in France over App Tracking Transparency,2026-01-21 10:39:56 (KST),"Following a seemingly endless stream of legal challenges and setbacks in multiple European countries over the legality of the App Tracking Transparency feature, Apple won a key court ruling in France today.
Here are the details.
more…",https://9to5mac.com/2026/01/20/apple-scores-legal-win-in-france-over-app-tracking-transparency/
Watch three solar prominences erupt in epic video,2026-01-21 21:00:00 (KST),A European spacecraft caught rare footage of three successive prominences popping off the sun,https://www.scientificamerican.com/article/watch-three-solar-prominences-erupt-in-epic-video/
"California wildfire smoke linked to increased autism diagnoses, new study finds",2026-01-21 19:00:00 (KST),"Children born to mothers who were exposed to smoke in southern California showed increased rates of autism, although the reason why is unclear",https://www.scientificamerican.com/article/california-wildfire-smoke-linked-to-increased-autism-diagnoses-new-study/
Can science explain consciousness?,2026-01-21 20:00:00 (KST),A dive into how scientists are trying to understand what consciousness is and where it comes from,https://www.scientificamerican.com/podcast/episode/can-science-really-explain-consciousness/
The Testament of Ann Lee painstakingly re-creates Shaker craft,2026-01-21 19:30:01 (KST),"Production designer Sam Bader describes what it took to bring the Shakers frugal yet beautiful world to life for the film The Testament of Ann Lee, created by the duo behind last year's The Brutalist.
Directed by Mona Fastvold and co-written with her creative…",https://www.dezeen.com/2026/01/21/the-testament-of-ann-lee-production-design/
"Paying Full Retail Price Is a Choice, but Getting the Best Tech Deals via Text Shouldn't Be",2026-01-21 19:33:00 (KST),Skip the endless scrolling and let the best deals come to you.,https://www.cnet.com/tech/services-and-software/cnet-will-text-you-the-best-daily-deals-for-free/
"Spacecraft captures the ""magnetic avalanche"" that triggers giant solar explosions",2026-01-21 18:46:48 (KST),"Solar Orbiter has captured the clearest evidence yet that a solar flare grows through a cascading “magnetic avalanche.” Small, weak magnetic disturbances rapidly multiplied, triggering stronger and stronger explosions that accelerated particles to extreme spe…",https://www.sciencedaily.com/releases/2026/01/260121034114.htm
Octopuses prompt rethink of why animals evolve big brains,2026-01-21 19:00:29 (KST),"A popular idea suggests a link between big brains and a rich social life, but octopuses don't fit the pattern, which suggests something else is going on",https://www.newscientist.com/article/2512336-octopuses-prompt-rethink-of-why-animals-evolve-big-brains/
‘Remote controlled’ proteins illuminate living cells,2026-01-21 09:00:00 (KST),The discovery that some fluorescent proteins are sensitive to magnets could lead to the development of switchable drugs and biosensors.,https://www.nature.com/articles/d41586-026-00204-9
