Title,Published(Kor),Description,Link
"BTS RM, 국립중앙박물관 ‘핫플’ 만들더니 첫 ‘글로벌 홍보대사’에",2026-06-20 10:33:00 (KST),"국립중앙박물관은 그룹 방탄소년단(BTS) 리더 알엠(RM)을 글로벌 홍보대사로 위촉했다고 20일 밝혔다.
국립중앙박물관이 글로벌 홍보대사를 임명한 것은 이번이 처음이다.
국립중앙박물관은 이번 홍보대사 위촉과 관련해, “세계적인 아티스트 알엠과 함께 우리 문화유산의 가치",https://www.hani.co.kr/arti/culture/culture_general/1264450.html
주유소 기름값 5주 연속 하락‥휘발유 전국 평균 2천9원대,2026-06-20 10:27:31 (KST),"국내 주유소 기름값이 5주 연속 하락했지만, 여전히 평균 2천 원대를 기록했습니다.
한국석유공사 유가정보시스템 오피넷에 따르면 6월 셋째 주 전국 주유소 휘발유 평균 판매가는 지난...",https://imnews.imbc.com/news/2026/econo/article/6831589_36932.html
복사해서 붙여넣은 듯…우주서 포착된 '쌍둥이 화산' [우주서 본 지구],2026-06-20 10:20:01 (KST),"인도네시아 자바섬 중심부에 위치한 쌍둥이 화산이 우주에서 촬영된 사진으로 다시 주목받고 있다.과학매체 라이브사이언스는 최근 인도네시아 자바섬의 순도로산과 숨빙산이 거울에 비친 듯 대칭을 이루고 있는 모습을 담은 사진을 재조명해 보도했다.
해당 사진은 2021년 5월 국제우주정거장(ISS)에...",https://zdnet.co.kr/view/?no=20260620002021
전현무 월드컵 중계 포기? “나 다리 부러졌다고 해줘” (사당귀),2026-06-20 10:13:38 (KST),[동아닷컴 홍세영 기자] 북중미 월드컵 캐스터에 도전한 전현무가 예상치 못한 난관에 부딪히며 진땀을 흘린다.21일 방송되는 KBS 2TV ‘사장님 귀는 당나귀 귀’(약칭 ‘사당귀’)에서는 2026 북중미 월드컵 중계를 앞둔 KBS 캐스터 전현무의 중계 연습 현장이 공…,https://sports.donga.com/ent/article/all/20260620/134148485/1
KBS 뉴스,2026-06-20 10:09:00 (KST),그룹 방탄소년단(BTS)의 리더 RM(본명 김남준)이 국립중앙박물관과 함께 전 세계에 한국 문화유산을 알립니...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8590815
"싸고돈 헌재 무안할 노릇 …또 사고친 선관위, 이젠 '솟아날 구멍' 없다[금주의 정치舌전]",2026-06-20 10:00:23 (KST),19일 경기도 과천시 중앙선거관리위원회에서 조현욱 '투표용지...,https://www.imaeil.com/page/view/2026061913391480104
친절한 연준씨 이제 없다…워시 Fed의 진짜 뜻,2026-06-20 10:00:12 (KST),"친절한 연준씨 이제 없다…워시 Fed의 진짜 뜻, 쉬운 돈의 시대 저문다 워시가 예고한 Fed 풋의 종료 골드만 저금리·저물가 황금기 끝” 저렴한 돈에서 깐깐한 돈으로 AI·전력·방산·인프라로 돈이 쏠린다",https://www.hankyung.com/article/202606207724i
뜨거운 삼전닉스와 非삼전닉스…‘9천피’ 불편한 이면 [주간 증시해설서],2026-06-20 09:59:06 (KST),"# 6개월.
올해 초 4300선이던 코스피지수가 9000선을 돌파하는 데 걸린 시간이다.
18일 코스피지수는 9063.84를 기록하며 사상 처음으로 9000선을 넘어서는 신기록을 세웠다.
1983년 1월 4일 코스피지수를 발표한 이후 40년 넘게 4000선을 밑돌던 코",https://www.thescoop.co.kr/news/articleView.html?idxno=310628
브라우저·디스코드만으로 100만 명… ‘소울바운드’ 스팀 데모 공개,2026-06-20 09:30:56 (KST),"영국 Spiderware, Discord ‘Adventure Together’ 앱 피칭 2024 우승작 웹·디스코드만으로 100만 명 확보… 기존 게임 유통 공식을 벗어난 성공 사례 스팀 넥스트 페스트 통해 7시간 분량 데모 공개, 7월...",https://indiegame.com/archives/30017
"""손흥민 원톱 기용 보다는…"" 이경규, 홍명보호 전술 지적",2026-06-20 09:19:14 (KST),"손흥민 원톱 기용 보다는… 이경규, 홍명보호 전술 지적, 멕시코전 패배에 쓴소리",https://www.hankyung.com/article/2026062078817
