Title,Published(Kor),Description,Link
'프랭크 계획에 없다?' 손흥민-로메로 떠나면...차기 주장은 '이 선수',2025-07-01 21:27:00 (KST),"오늘날 손흥민의 이적 가능성은 갈수록 높아지고 있다.
이미 '런던 월드'는 27일 ""토트넘은 손흥민을 현금화할 가능성을 검토 중인 것으로 알려졌다.
손흥민은 현재 계약 종료까지 1년밖에 남지 않았으며, 32세의 나이를...",https://m.sports.naver.com/wfootball/article/411/0000065961
"'한국 덕후' 튀르키예 아이셰, ""'장난스러운 키스' 보고 푹 빠졌다"" ('이...",2025-07-01 21:27:00 (KST),"아이셰는 저의 한국어 선생님이다"" ""오늘 여기서 튀르키예 음식을 먹을 수 있어 좋다"" ""오랜만에 튀르키예 사람들을 만나서 너무 행복했다""라며 만족감을 드러냈다.
사진= KBS1 '이웃집 찰스'",https://m.entertain.naver.com/article/213/0001344060
계열사 통합 'SB선보' 출범…친환경 사업 확대,2025-07-01 21:27:00 (KST),"조선 기자재 기업인 선보공업을 비롯한 계열사 4개를 통합한 'SB선보'가 오늘(1일) 오후 부산 사하구 선보공업 구평공장에서 출범식을 하고 본격 운영에 들어갔습니다.
SB선보는 선보공업과 선보유니텍, 선보하이텍...",https://n.news.naver.com/mnews/article/422/0000755186?sid=102
"유재석, 유연석 의상 지적 ""무대 있어? 하라주쿠 느낌"" 티격태격 (틈만...",2025-07-01 21:27:00 (KST),"그러면서 유재석은 유연석의 의상을 가만히 살펴보더니 ""오늘 무대 있어? 의상이 화려하다""면서 놀렸고, 유연석은 ""스타일리스트에게 분명히 이걸 입으면 재석이 형이 한마디 할거라고 했다.
그래서 무난한거 입자고...",https://m.entertain.naver.com/article/311/0001885842
"크라잉넛 박윤식, 오늘 모친상 ""편안한 모습으로 가셨다""",2025-07-01 21:26:00 (KST),"밴드 '크라잉넛'의 보컬 박윤식(48)이 모친상을 당했다.
박윤식은 1일 자신의 소셜미디어(SNS)에 ""어머니가 새벽 4시15분에 하늘나라로 가셨다""며 모친상 소식을 전했다.
그는 ""임종을 함께 했다.
평소처럼 주무시듯이...",https://m.entertain.naver.com/article/003/0013337252
"농식품부, ‘럼피스킨 발생’ 프랑스산 소고기 수입 금지",2025-07-01 21:25:00 (KST),"농림축산식품부는 전염병 발생에 따라 프랑스산 소고기의 수입을 금지한다고 오늘(1일) 밝혔습니다.
프랑스 농업식량주권부가 소 럼피스킨 발생을 지난달 30일 세계동물보건기구(WOAH)에 보고한 데 따른 조치입니다....",https://n.news.naver.com/mnews/article/056/0011980622?sid=101
여수산단 남해화학 암모니아 누출..1명 부상,2025-07-01 21:25:00 (KST),"오늘(1일) 오전 9시쯤 여수시 낙포동 국가산업단지 내 남해화학 공장에서 암모니아가 누출되면서 인근에서 작업을 하던 근로자 1명이 기도에 불편을 느껴 병원에서 치료받았습니다.
노동당국은 압력 게이지가 파손돼...",https://n.news.naver.com/mnews/article/660/0000088254?sid=102
"""폭염 속 '1시간 방치' 에어컨 기사 사망, 노동당국이 면죄부""",2025-07-01 21:25:00 (KST),"광주전남노동안전보건지킴이는 오늘(1일) 기자회견을 열고 ""폭염 속에서 사망한 20대 청년 노동자는 노동청에 의해 또다시 방치됐다""면서 ""제대로 된 수사 없이 회사에 면죄부를 준 노동청을 규탄한다""고 밝혔습니다.
이어...",https://n.news.naver.com/mnews/article/660/0000088253?sid=102
"유재석, 유연석 화려한 의상 놀리기 “오늘 어디 무대 있냐” (틈만나면...",2025-07-01 21:25:00 (KST),"이어 유재석은 유연석의 의상을 보고 “오늘 어디 무대 있어요?”라고 물어 웃음을 자아냈다.
유난히 반지르르한 의상을 입은 유연석은 “오늘 클럽 가는 거 아니었냐.
수유동에서 나이트클럽 자주 갔다면서요?”라고...",https://m.entertain.naver.com/article/609/0001004667
"국힘 ""김민석 인준 강행 시 몰락 시작""",2025-07-01 21:24:00 (KST),"그러면서 ""오늘 대통령실 앞까지 온 건 이재명 정권과 민주당이 국회 안에서 야당의 목소리를 묵살하고 협치를 저버렸기 때문""이라며 ""국민 마음 속에서 이재명 내로남불 독재 정치에 대한 분노가 타오르고 있다""고...",https://www.idaegu.co.kr/news/articleView.html?idxno=515045
어르신 시내버스 무임 첫날… “이제 버스요금 걱정 안 해도 됐답디더”,2025-07-01 21:22:00 (KST),"황성동에서 출발하는 버스를 탄 75세 모 어르신은 “버스를 탈 때마다 교통카드에 얼마 남았는지 걱정이 많았는데, 오늘 단말기에 카드를 찍어보니 ‘사랑합니다’(카드 단말기 신호음)라는 소리와 함께 무사통과해 시의...",https://www.ksmnews.co.kr/news/view.php?idx=549109
"부산, 세계적 데이터 해커톤 대회 'DIVE 2025' 참가자 모집",2025-07-01 21:22:00 (KST),"대회 참가 신청은 오늘(1일)부터 24일까지 부산 빅데이터혁신센터 누리집(www.dxchallenge.co.kr)을 통해 가능하며, 본선 진출팀(80개 팀)은 7월 말 발표된다.
본선에선 총 1천만 원 규모의 상금이 수여되며, 대상...",https://www.dailysportshankook.co.kr/news/articleView.html?idxno=408686
