Title,Published(Kor),Description,Link
Gemini 2.5 Deep Think is finally heading to Google AI Ultra users,2025-08-01 20:00:00 (KST),"Google kicked off Deep Think tests for Gemini 2.5 Pro back in May, and now it's rolling out widely.",https://www.androidcentral.com/apps-software/gemini-2-5-deep-think-is-finally-heading-to-google-ai-ultra-users
Apple Opening New Stores in India and United Arab Emirates This Year,2025-08-01 11:17:49 (KST),"On an earnings call today, Apple CEO Tim Cook confirmed that the company will be opening new stores in India and the United Arab Emirates later this year.
Apple BKC in Mumbai, India ""We recently launched the Apple Store online in Saudi Arabia, and we coul…",https://www.macrumors.com/2025/07/31/new-apple-stores-in-india-and-uae-this-year/
"Trump sets new tariff rates and deadlines. And, rabbis speak out on starvation in Gaza",2025-08-01 20:01:02 (KST),"Trump signed executive orders setting updated tariff rates on more than 65 countries.
And, more than 1,000 rabbis and Jewish leaders signed a public letter decrying starvation in Gaza.",https://www.npr.org/2025/08/01/g-s1-80579/up-first-newsletter-trump-tariffs-gaza-starvation-israel
4 key takeaways from Amazon's Q2 earnings,2025-08-01 12:19:08 (KST),"From the question of where Amazon is in the AI race to forecasts for the next quarter, here are four key takeaways from the Q2 earnings call.",https://www.businessinsider.com/key-takeaways-amazon-second-quarter-earnings-tariff-ai-andy-jassy-2025-7
New Strong Buy Stocks for August 1st,2025-08-01 18:25:00 (KST),"ROKU, PHAR, ASC, META and ARI have been added to the Zacks Rank #1 (Strong Buy) List on August 1, 2025.",https://finance.yahoo.com/news/strong-buy-stocks-august-1st-092500082.html
TSMC Stock Price Dislocation Reaches Widest Level in 16 Years,2025-08-01 09:25:16 (KST),(Bloomberg) -- The price gap between Taiwan Semiconductor Manufacturing Co.’s American depositary receipts and its Taipei-listed shares surged to the widest ...,https://finance.yahoo.com/news/tsmc-stock-price-dislocation-reaches-002516038.html
Fourth Milwaukee hotel worker accused in D’Vontaye Mitchell’s death pleads guilty to felony murder,2025-08-01 14:25:02 (KST),The last of four Milwaukee hotel workers accused of killing a man by pinning him to the ground has pleaded guilty to being a party to felony murder.,https://www.cnn.com/2025/08/01/us/dvontaye-mitchell-death-fourth-man-pleads-guilty-hnk
Boca Raton to begin automated speed enforcement in certain school zones this fall,2025-08-01 18:01:51 (KST),Boca Raton officials plan to deploy automated speed cameras in school zones this fall to curb speeding and enhance safety during school hours.,https://www.palmbeachpost.com/story/news/local/boca/2025/08/01/speed-cameras-drivers-boca-raton-schools-florida/85405286007/
"Do Not Draft list: McCaffrey, Andrews among players being overvalued",2025-08-01 20:35:02 (KST),"The annual hit is back, with players Eric Karabell feels are going earlier than they should in drafts this summer.",https://www.espn.com/fantasy/football/story/_/id/45862352/2025-fantasy-football-busts-overvalued
EA Isn't Considering The Sims 5 Right Now Because 'It's Not Player-Friendly' To Expect Fans To 'Give Up All of the Content That You’ve Purchased Over the Years',2025-08-01 18:50:12 (KST),"EA has opened up about the fate of its hugely popular The Sims franchise, offering a sneaky tease about what to expect from the upcoming multiplayer game, and why we probably shouldn't expect The Sims 5 any time soon.",https://www.ign.com/articles/ea-isnt-considering-the-sims-5-right-now-because-its-not-player-friendly-to-expect-fans-to-give-up-all-of-the-content-that-youve-purchased-over-the-years
How American Power Should Be Deployed,2025-08-01 19:00:00 (KST),America’s retreat and its threat to democracy,https://www.theatlantic.com/podcasts/archive/2025/08/how-american-power-should-be-deployed/683725/
How did Facebook intercept competitor's encrypted mobile app traffic? (2014),2025-08-01 20:54:06 (KST),A technical investigation into information uncovered in a class action lawsuit that Facebook had intercepted encrypted traffic from user's devices running the Onavo Protect app in order to gain competitive insights.,https://haxrob.net/onavo-facebook-ssl-mitm-technical-analysis/
The Untold Impact of Cancellation,2025-08-01 21:12:04 (KST),Comments,https://pretty.direct/impact
"Apple ‘very open’ to AI acquisitions to speed up its roadmap, Tim Cook says",2025-08-01 10:46:48 (KST),"Whenever there’s talk of Apple making a big, splashy acquisition to help catch up in AI, someone inevitably points out that “Apple doesn’t acquire big companies like that”.
Today, Apple CEO Tim Cook offered his view: company size doesn’t matter.
more…",https://9to5mac.com/2025/07/31/apple-very-open-to-ai-acquisitions-to-speed-up-its-roadmap-tim-cook-says/
"Verizon is giving away 150,000 goodies for summer",2025-08-01 21:00:10 (KST),Summer's heating up with new freebies from Verizon,https://www.androidpolice.com/verizon-summer-perks-150000-free-tickets-giveaway/
U.S. Science Has Weathered Attacks Before and Won,2025-08-01 21:00:00 (KST),"Federal officials seized 3,000 copies of Scientific American in 1950 in a “red scare” era of attacks on science.
The move backfired, and offers lessons for today",https://www.scientificamerican.com/article/u-s-science-has-weathered-attacks-before-and-won/
Anthropic’s Claude 4 Chatbot Suggests It Might Be Conscious,2025-08-01 19:00:00 (KST),A conversation with Anthropic’s chatbot raises questions about how AI talks about awareness.,https://www.scientificamerican.com/podcast/episode/anthropics-claude-4-chatbot-suggests-it-might-be-conscious/
Why Do Black Holes Spin?,2025-08-01 19:45:00 (KST),"Scientists are uncovering how spinning black holes launch jets, warp spacetime and shape the cosmos",https://www.scientificamerican.com/article/why-do-black-holes-spin/
Here’s how much Americans have stashed away in their retirement accounts by age — how does your nest egg stack up?,2025-08-01 20:30:00 (KST),Plus how to pull ahead if you’re lagging behind.,https://finance.yahoo.com/news/much-americans-stashed-away-retirement-113000560.html
