Title,Published(Kor),Description,Link
"'결혼→임신' 공민정, 꽃길만 걸었는데…한밤중 놀이터서 오열('오지송...",2025-01-15 21:21:00 (KST),"16일 방송되는 KBS Joy 드라마 '오늘도 지송합니다'(연출 민지영, 극본 조유진, 최룡) 제작진이 눈물 흘리는 공민정(최하나 역)을 따뜻하게 달래주는 전소민(지송이 역)의 현장 사진을 공개했다.
극중 전소민과 공민정은 사소한...",https://m.entertain.naver.com/article/312/0000696726
"'3연승' LG 조상현 감독 ""유기상 부상, 걱정이다""",2025-01-15 21:20:00 (KST),"오늘 의외로 삼성 외곽이 잘 터져서 존을 오래 못가져갔다.
맨투맨을 쓰면서 리바운드 싸움이나 코번에...
8연패 동안은 그런 게임에 무너졌는데 오늘은 너무 선수들에게 고맙고 승부처에서 힘이 어린 선수들에게...",https://m.sports.naver.com/basketball/article/398/0000085371
한 획 한 획 붓끝의 여정이 예술로 피어나는 곳,2025-01-15 21:20:00 (KST),"오늘의 나와 내일의 나는 분명히 달라야 한다.
그런데 다르면서도 알고 보면 같은 것이다.
결국에는 그 중심에 내가 있기에.
학문이나 예술의 세계에 뜻을 뒀다면 누구나 그렇듯이 나 또한 이 변화라는 것을 본질로 두고...",http://www.knnews.co.kr/news/articleView.php?idxno=1451437
"원더걸스 혜림, 코로나19 당시 첫 출산 “육체적·심리적으로 힘들어”...",2025-01-15 21:20:00 (KST),"오늘 드디어 땡콩이(둘째 태명)를 만나러 가는 날이다”라고 설명했다.
해당 VCR을 본 박수홍은 “이날이 출산 당일이냐.
근데 (슈돌) 촬영을 한 거냐”며 놀랐다.
김준호 역시 “아침에 영어책 읽어주고 아들과 놀아주고...",https://m.entertain.naver.com/article/144/0001012921
"尹, '자진 출석' 원한 이유는…'공수처 수사권' 논란도 직격",2025-01-15 21:19:00 (KST),"체포된게 아니라 자진 출석하게 되면 당장 오늘 조사를 받은 뒤 서울구치소가 아니라 관저나 자택으로...
[앵커] 윤 대통령이 오늘 육성 메시지에서도 공수처는 수사권이 없다고 주장했어요.
저희가 수사 초기부터 여러번...",https://n.news.naver.com/mnews/article/448/0000502457?sid=004
"‘4kg 감량’ 장영란, 살 빼고 과감해졌네..호피무늬 입고 뽐낸 ’S라인...",2025-01-15 21:18:00 (KST),"15일 장영란은 자신의 소셜 계정을 통해 “오늘도 각자 자리에서 고생했어요.
토닥토닥.
내일은 오늘보다 더 행복할꺼에요”라는 글과 함께 여러 장의 사진을 게재했다.
사진 속 장영란은 레오파드 무늬의 롱 원피스를...",https://m.entertain.naver.com/article/109/0005227168
웅동1지구 정상화 위한 정책간담회 개최,2025-01-15 21:18:00 (KST),"경남도의회 '웅동1지구 개발사업 정상화를 위한 특별위원회'가 오늘 부산진해경제자유구역청 등 웅동1지구 개발 관계 기관들과 정책 간담회를 가졌습니다.
창원 웅동1지구는 복합관광레저단지 조성 사업이 계속...",https://news.knn.co.kr/news/article/167799
"[출연] 여야 지지율 격차 줄어…원인은? (김재원, 박수현)",2025-01-15 21:17:00 (KST),"그다음에 오늘 윤석열 대통령의 발표 내용을 보니 아직도 본인이 무슨 잘못을 국민과 역사 앞에, 민주주의...
그러나 그런 문제도 여론조사의 문제도 오늘 윤석열 대통령에 대한 체포영장의 집행으로 상당히 또 많은 요동을...",https://n.news.naver.com/mnews/article/055/0001223894?sid=100
"<박선민의 날씨> 내일 아침 기온 뚝, 일교차 커.. 건조주의보 확대",2025-01-15 21:16:00 (KST),"내일 아침 기온 부산 영하 3도, 밀양 영하 10도로 오늘보다 3도에서 9도가량 뚝 떨어지겠고, 낮부터는 기온이...
내일 아침 기온 진주 영하 7도로 오늘보다 낮게 출발하겠고요.
낮 기온 진주와 합천 8도, 의령 9도로 오늘보다...",https://news.knn.co.kr/news/article/167795
현직 대통령 체포..부산서 '시민승리대회' 열려,2025-01-15 21:16:00 (KST),"은 오늘(15) 집회에서 ""윤석열 대통령의 체포는 탄핵안 가결에 이어, 국민의 2차 승리""라고 밝히고 서면 일대를 행진했습니다.
부산 지역 대학생들도 긴급 기자회견을 열고, ""체포는 이제 시작이라며 철저한 조사를 통해...",https://news.knn.co.kr/news/article/167794
