Title,Published(Kor),Description,Link
[기자수첩] 비정규직 노동자의 못다 쓴 계약서- 김태형(사회부),2025-01-08 21:22:00 (KST),"1인 시위를 하며 원청인 재단과 용역업체에 책임을 묻고 있다.
오늘 도와 재단, 용역업체, 유족이 모두 모이는 첫 번째 자리가 마련된다고 한다.
부디 유족의 억울함이 없도록 책임 있는 자세를 기대한다.
김태형(사회부)",http://www.knnews.co.kr/news/articleView.php?idxno=1450882
"“삼성 때 보다 얼굴 좋으시더라” LG 복귀→행복 웃음, 이병규 퓨처스...",2025-01-08 21:21:00 (KST),"옛날에 처음 입단했을 때 엄청 떨렸는데 오늘은 그런 기분이 아니라 옷을 입으면서 행복했다.
나갔다가...
FA 최원태의 보상 선수로 삼성에서 LG로 이적한 최채흥은 이병규 2군 감독에 대해 “(이적하고) 오늘 처음...",https://m.sports.naver.com/kbaseball/article/109/0005223730
"KB스타즈 김완수 감독 ""졌지만 열심히 한 선수들 칭찬해주고파""",2025-01-08 21:21:00 (KST),"그러다보면 득점이 안 되더라도 파울 콜을 얻어내든 할 수 있는데 오늘은 몸싸움을 좀 피한다는 느낌이 있었다.
잘하고 싶었는지 공격하면서 생각이 많아 보였다.
이것은 본인이 이겨낼 부분이고 앞으로 잘 이겨낼...",https://m.sports.naver.com/basketball/article/398/0000085043
"산지 대설주의보.. ""밤부터 강한 눈 쏟아진다""",2025-01-08 21:21:00 (KST),"제주지방기상청은 오늘(8일0 낮 12시 10분 기준으로 산지에 대설주의보를 발효하고, 중산간 지역에 밤사이 대설 예비특보를 발령할 예정이라고 밝혔습니다.
모레(10일)까지 예상 적설량은 산지 10∼30㎝, 중산간 5∼10...",https://n.news.naver.com/mnews/article/661/0000049146?sid=103
"민주당, ""민주주의 수호 故 배은심 여사 3주기 추모""",2025-01-08 21:19:00 (KST),"민주당 광주시당은 오늘(8일) 성명을 내고 민주유공자법 제정을 비롯해 민주화와 인권신장 등을 위해 한평생 노력해 왔던 고인을 추모하며 뜻을 이어가겠다고 다짐했습니다.
1987년 6월 항쟁 당시 민주화 시위를 벌이다...",https://n.news.naver.com/mnews/article/660/0000076923?sid=102
"""내일 올겨울 들어 가장 춥다""…전국 곳곳 대설·한파특보",2025-01-08 21:18:00 (KST),"오늘(8일) 밤 전국 곳곳에 대설특보가 내려졌습니다.
한파특보까지 겹치면서 내일은 올겨울 중 가장 추울 것이란 전망입니다.
기상청에 따르면 이날 오후 9시 기준으로 대설주의보가 내려진 지역은 충청남도(공주, 금산...",https://n.news.naver.com/mnews/article/437/0000425824?sid=102
"野 ""제3의 장소로 피신했단 제보""라더니…尹, 관저 내부서 '포착'",2025-01-08 21:18:00 (KST),"잡범도 이런 잡범이..."" 오늘 관저를 찾은 국민의힘 윤상현 의원은 윤 대통령은 관저에 있다고 했고, 윤상현 / 국민의힘 의원 ""민주당은 1월 3일에도 ‘경호관들이 공포탄을 준비해서 공포탄을 쏘다가 안 되면 실탄 쏴라...",https://n.news.naver.com/mnews/article/448/0000500892?sid=004
"'친정'으로 돌아온 적토마, 숨기지 못한 미소…""코치님들이 바쁘실 것""...",2025-01-08 21:18:00 (KST),"오랜만에 유광잠바를 입고 모습을 드러낸 이병규 감독은 ""오늘 옷을 갈아입는데, 굉장히 기분이 좋더라.
LG에 처음 입단했을 땐 엄청나게 떨렸다.
하지만 오늘은 행복했다""고 흐뭇한 미소를 지었다.
염경엽 감독은 25일...",https://m.sports.naver.com/kbaseball/article/117/0003902540
"""청룡·황룡, 웅장한 자태로 승천"" 조선시대에 '길몽' 사고 팔았다…가...",2025-01-08 21:17:00 (KST),"정종섭 한국국학진흥원장은 ""길몽을 사고 파는 일은 오늘날에도 행해질 정도로 우리에게는 친숙한 습속""이라며 ""꿈의 매매는 통상 구두로 이뤄졌기에 이번에 발견된 꿈 매매 문서는 매우 희귀한 자료""라고 밝혔다.",https://n.news.naver.com/mnews/article/011/0004437467?sid=103
이 시각 관저 앞…탄핵 찬반 시위대 몰려 긴장 고조,2025-01-08 21:16:00 (KST),"오늘 강추위에도 한남동 관저 앞에는 많은 분들이 모였는데요.
특히 윤 대통령 지지자들은 영장 집행을 막기 위해 밤새 자리를 지키겠다고 결의를 다지고 있습니다.
윤 대통령에 대한 체포영장 재발부 소식에 오후 들어 윤...",https://n.news.naver.com/mnews/article/448/0000500891?sid=004
