Title,Published(Kor),Description,Link
"[종합] 정지소, 술 취해서 차화연에 기싸움…진영 ""막돼먹은 언행, 기본...","Thu, 02 Jan 2025 08:27:00 +0900","대니얼 한은 ""애교? 남의 기분 따위 안중에도 없는 막돼먹은 언행이 애교라고? 내가 사람 단단히 잘못봤네""라고 지적했다.
오두리는 ""미안하다.
오늘은 내가 취해서 그랬다.
다음부턴 조심하겠다""고 사과했다.",https://m.entertain.naver.com/article/312/0000694948
"권영세, 오늘 참사 현장 방문···분향소 참배 후 대책회의","Thu, 02 Jan 2025 08:27:00 +0900","권영세 국민의힘 비상대책위원장이 2일 제주항공 여객기 참사 현장을 찾아 유족에게 위로의 뜻을 전하고 사고 수습 관련 대책회의를 연다.
권 비대위원장은 이날 당 비대위원들과 함께 전남 무안국제공항을 방문해 공항...",https://n.news.naver.com/mnews/article/032/0003342947?sid=100
[세상을 보며] 둥근 해가 떴습니다- 차상호 (지방자치부 부장),"Thu, 02 Jan 2025 08:26:00 +0900","아무튼 오늘은 평소와 다르게 창원 소계광장에서 창원대로를 타고 한국산업단지공단까지 왔습니다.
하늘에 구름도 없이 쾌청한 데다 유난히 눈부신 새해 첫 해를 정면으로 바라보면서요.
지난해라고 하기엔 한 달...",http://www.knnews.co.kr/news/articleView.php?idxno=1450355
[윤은기 칼럼] 고학력 엘리트정치의 종말이 다가올까?,"Thu, 02 Jan 2025 08:26:00 +0900","방송활동으로 KBS 제1라디오 '생방송 오늘', EBS TV '직업의 세계', MBN TV '알기 쉬운 경제이야기' 등이 있다.
주요저서로는 <협업으로 창조하라(2015)>, <대한민국 국격을 생각한다(2010)>, <매력이 경쟁력이다(2009)>, <時테크...",https://www.lecturernews.com/news/articleView.html?idxno=169580
"관악구, 새해맞이 관악 땡겨요 배달 전용상품권 15% 할인 판매","Thu, 02 Jan 2025 08:26:00 +0900","구는 공공배달앱 ‘땡겨요’에서 사용할 수 있는 관악땡겨요상품권은 오늘부터 ‘서울Pay+’앱(App)에서 15% 할인된 금액으로 상품권을 구매 가능하다.
상품권 1인당 구매한도는 월 20만 원, 보유한도는 100만 원이며...",http://www.shinailbo.co.kr/news/articleView.html?idxno=1986136
"[오늘의 브릿지경제 1면] AI 전환, 대한민국의 미래를 설계한다","Thu, 02 Jan 2025 08:26:00 +0900","◆[2025 신년기획] AI 전환, 대한민국의 미래를 설계한다 을사년(乙巳年) 청사(靑蛇)의 해가 밝았다.
새 희망으로 가득 차야할 대한민국은 역사의 엄중함에 그 어느때보다도 위기의 소용돌이에 휘말려 있다.
반면 세계...",https://www.viva100.com/article/20250101500591
[오늘날씨] 전국 아침 영하권 추위… 낮 최고 4~12도,"Thu, 02 Jan 2025 08:26:00 +0900","목요일인 2일 전국 대부분 지역의 아침 기온이 영하권에 머물러 춥겠다.
낮 최고기온은 4∼12도까지 올라 추위가 다소 누그러지겠다.
기상청에 따르면 이날 오전 5시 기준 주요 지역의 기온은 서울 -2.3도, 인천 -1.6도...",http://www.shinailbo.co.kr/news/articleView.html?idxno=1986141
"""탄핵 혼란 속 기도와 섬김으로 국난 극복 이끌어야""","Thu, 02 Jan 2025 08:26:00 +0900","것""이라며 ""오늘 갈갈이 찢어진 이 민족, 나라는 교회가 먼저 회개하고 하나 됨으로 나아가야 할 것""이라고...
NCCK는 ""오늘날 인류가 직면한 가장 큰 문제는 환경 문제""라며 ""우리 그리스도인들은 지구 생명에 대한 이 거대한...",http://www.pckworld.com/article.php?aid=10516095705
새해 첫 출근길 영하 속 예년보단 포근…내일 기온 '뚝'(오늘 날씨),"Thu, 02 Jan 2025 08:26:00 +0900","기상청에 따르면 오늘 오전 8시 현재 중부 지역 주요 도시 기온 및 적설량은 서울 -2.8℃, 인천 -2.3...
또한 오늘 지역별 날씨(오전/오후 날씨, 최고기온, 오전/오후 강수확률)는 다음과 같다.
○ 중부지역 서울...",https://www.topstarnews.net/news/articleView.html?idxno=15588143
"'선우은숙 며느리' 최선정, 시父 이영하와 여행..""할아버지와 새해 보내...","Thu, 02 Jan 2025 08:25:00 +0900","이날 최선정은 ""오늘은 할아버지와 새해를 보냈어요♥""라며 손자, 손녀와 함께 시간을 보내고 있는 이영하의 사진을 업로드 해 눈길을 끌었다.
공개된 사진속에는 산책로에서 자전거를 타고 있는 최선정의 아들, 딸의...",https://m.entertain.naver.com/article/109/0005220355
