Title,Published(Kor),Description,Link
"[문화와 삶]안쪽으로 깊어지는 시간, 밤",2025-08-13 21:27:00 (KST),"오늘 밤이라는 시간에 깃드는 것은 물론, 어젯밤 읽다 만 책에 선선히 깃든다.
하루를 되돌아보며 비눗방울처럼 떠오르는 장면들에 깃들기도 한다.
대개의 비눗방울은 금세 터져버리지만, 개중 어떤 비눗방울은 나를 싣고...",https://n.news.naver.com/mnews/article/032/0003389466?sid=110
[예술과 오늘]전통의 사물화 혹은 키치화,2025-08-13 21:26:00 (KST),"| 박영택 미술평론가 전통시대의 모든 이미지는 주술적인 도상들이고 신화나 종교, 지배계급의 이념이라는 특정 텍스트에 기생하는 그림들이라고 볼 수 있다.
그 이미지는 특정 맥락 속에서 이야기를 전달한다.
사회...",https://n.news.naver.com/mnews/article/032/0003389463?sid=110
'120년 만의 귀향' 문양목 지사 고국 품으로/데스크,2025-08-13 21:26:00 (KST),"이수연 / 문양목 선생 기념사업회 상임이사""지난 10여 년 동안 유해 봉환을 추진한 결과 오늘에서야 비로소 그 뜻을 이루게 되었습니다.
가슴이 벅차오르고..."" 고국을 떠난 지 120년 만에 선생은 다시 그리웠던 대한민국...",https://tjmbc.co.kr/article/U8CqliSeEc
국힘 당권주자들 특검 향해 공세..'탄핵 찬반' 여전/데스크,2025-08-13 21:26:00 (KST),"◀ 앵 커 ▶국민의힘 전당대회에 출마한 당 대표 후보들이 오늘 대전에서합동연설회를 가졌습니다.
사상 처음 전직 대통령 부부가 구속된 초유의 상황에다 특검 수사팀이 당사 압수수색까지 벌인 것을 놓고특검을 향해...",https://tjmbc.co.kr/article/ewnh93uv9Yc5n4-cU4A
아산 폐기물 재활용 업체서 폭발..작업자 2명 화상,2025-08-13 21:26:00 (KST),"오늘 오후 2시쯤 아산시 둔포면의 한 폐기물 재활용 업체에서 폭발과 함께 화재가 발생해 작업 중이던 50대 남성이 온몸에 3도 화상을 입는 등 2명이 다쳐 병원으로 옮겨졌습니다.
경찰과 소방 당국은 배관 용접 작업을...",https://tjmbc.co.kr/article/rmVHsWFdSILZmP
"충북교육청, 학생과 함께하는 충북교육 '100명의 목소리' 행사 개최",2025-08-13 21:25:00 (KST),"행사에 참여한 안민혁 운호고등학교 1학년 학생은 ""오늘 온마을배움터를 주제로 학교와 마을 사이의 소통 구조를 강화해야 한다는 의견을 제시했다.
정책 제안 방법을 체계적으로 배우고 토의를 통해 실습해 보면서 많은...",http://www.enewstoday.co.kr/news/articleView.html?idxno=2315634
"고흥군, 직접일자리사업 담당자 업무 설명회 개최…""현장 안전 최우선""",2025-08-13 21:25:00 (KST),"교육에 참가한 한 담당자는 ""평소 현장에서 안전관리가 중요하다고 생각했지만, 오늘 교육을 통해 구체적인 점검 방법과 법적 대응 방안을 알게 돼 도움이 됐다""며 ""현장 근로자들이 안심하고 일할 수 있는 환경을 만들겠다...",https://www.polinews.co.kr/news/articleView.html?idxno=704092
"계엄 때 핵심 역할한 방첩사 해체 수순…국정위 ""기능 분산""",2025-08-13 21:25:00 (KST),"국정기획위원회는 오늘(13일) 이재명 정부의 국정 운영 청사진을 공개하하면서 ""방첩사는 폐지하고, 필수 기능은 분산 이관한다""고 밝혔습니다.
국정기획위는 '방첩사 폐지'라는 표현을 썼지만, 방첩 업무는 방첩사에...",https://n.news.naver.com/mnews/article/422/0000770404?sid=100
[이병길 칼럼] 광복 80주년에 돌아보는 울산의 독립유공자,2025-08-13 21:24:00 (KST),"종이 문서 속에만 머물러 있던 울산의 독립운동가들을 오늘날 지역에 되살려 기억함으로써, 지역 주민들에게는 자부심을, 청소년들에게는 살아있는 역사 교육의 현장을 제공할 수 있을 것이다.
우리는 울산 거리를 걸을...",http://www.ujeil.com/news/articleView.html?idxno=371986
8월 14일 오늘의 운세,2025-08-13 21:24:00 (KST),"뱀 53年生 순간적인 감정을 조절하지 못하면 손해 볼 수 있으니 오늘 음주는 삼가세요.
65年生 시간을 아끼고...
양 55年生 사고수가 있을 수 있으니 오늘은 가급적 이동하는 것은 삼가는 것이 좋아요.
67年生 힘든 상황에...",http://www.ujeil.com/news/articleView.html?idxno=372018
"광복 80주년, 울산에서 되새기는 독립정신",2025-08-13 21:24:00 (KST),"그분들의 숭고한 희생이 없없다면 오늘의 대한민국이 존재할 수 없었음을 우리는 기억해야 할 것입니다....
무장 투쟁 못지않게 중요한 '문화 독립운동'을 펼친 그의 노력이 오늘날 우리 민족의 정체성 확립에 크게...",http://www.ujeil.com/news/articleView.html?idxno=371988
-377- '시절'이 지나간 '인연'이었음을,2025-08-13 21:24:00 (KST),"지금 당신 곁에 있는 누군가도 언젠가는 시절이 될 것이다.
그러니 오늘의 인연을 귀하게 여기자.
그 순간의 따뜻함은 언젠가 기억 속에서 조용히 빛날 테니까.
장세영 아로마스토리 교육센터 대표",http://www.ujeil.com/news/articleView.html?idxno=371987
"""머릿빨을 지키는 첫 걸음""",2025-08-13 21:24:00 (KST),"그래서 오늘부터라도 결심했으면 좋겠다.
약을 복용한다는 건 단순히 탈모를 막는 게 아니라, 앞으로의 나를 위한 투자라는 마음으로 말이야.
미래의 내가 거울을 보면서 웃을 수 있도록, 지금 당장 그 첫 발을 떼는 거지....",http://www.hemophilia.co.kr/news/articleView.html?idxno=31249
"박근혜·MB, 이 대통령 국민임명식 불참…국힘 ""예산 낭비""",2025-08-13 21:24:00 (KST),"국민의힘 유영하 의원은 오늘(13일) 연합뉴스TV에 ""건강 문제로 장거리 이동하기가 어렵고, 고 육영수 여사의...
불참을 결정한 바 있습니다.
국민의힘은 오늘도 이번 행사를 가리켜 ""예산 낭비""라며 비판을 이어갔습니다.",https://n.news.naver.com/mnews/article/422/0000770403?sid=100
"유재석, 이육사 딸에 사과‥무장 투쟁 사실 몰랐다 “부끄럽고 죄송”(...",2025-08-13 21:24:00 (KST),"이날 유재석은 ""이육사 선생님을 저항 시인으로 기억하는데 사실 저도 오늘 알았다.
조국을 위해 무장 투쟁하면서 무려 17번 옥고 치른 분.
무장투쟁하신 걸 오늘 알았다.
참 한편으로 부끄럽고 죄송하다""고 말했다.
이어...",https://m.entertain.naver.com/article/609/0001022014
'반탄' 김문수·장동혁 후보 사이 미묘한 온도차,2025-08-13 21:24:00 (KST),"김 후보는 ""윤석열 대통령 내외를 구속하고 급기야 오늘 특검에서 국민의힘 중앙당사를 압수수색하고 있다""며 ""전당대회에 폭탄을 던지는 테러 만행""이라고 비판했다.
이어 ""대표가 되면 이재명 정권 3개 특검에 대한...",https://www.idaegu.co.kr/news/articleView.html?idxno=519842
"""뙤약볕 아래 첫 월급""…'동행' 가은이, 열다섯 가장의 여름→꿈과 책임...",2025-08-13 21:24:00 (KST),"교실보다 인생에서 더 많은 것을 배우는 소녀, 그저 엄마가 다시 일어설 수 있기를, 동생에게 더 따뜻한 하루를 전해주기를 바라며, 오늘도 한 번 더 자신의 어깨에 가족을 올려놓는다.
뜨거운 햇살 아래 웃는 사진 한 장...",https://www.topstarnews.net/news/articleView.html?idxno=15768670
80명의 임명장 받는 이 대통령…미리 보는 국민임명식,2025-08-13 21:23:00 (KST),"<김한수 / 행정안전부 의정관> ""광복, 한국전쟁, 민주화운동 과정 등 80년의 역사적 순간을 상징하는 분들과 오늘날 다양한 분야에서 빛을 발하고 있는 평범한 국민들이 임명장 수여에 함께 하실 예정입니다."" 국민을...",https://n.news.naver.com/mnews/article/422/0000770402?sid=161
"최대호 안양시장 ""오늘 쓰는 쿠폰이 내일의 안양 경제를 키웁니다""",2025-08-13 21:22:00 (KST),"최대호 안양시장이 ""오늘 쓰는 쿠폰이 내일의 안양 경제를 키웁니다!""라고 강조했다.
최대호 시장은 지난 12일 ""오늘 부림제2경로당과 양지경로당에서 '민생회복 소비쿠폰' 홍보를 하고 왔다""며 ""아껴봤자 소용없다, 11월...",http://www.newsroad.co.kr/news/articleView.html?idxno=44097
"""내일 잊어도, 오늘은 행복하게""…박앵두, 여름밤 감성→슬픈 사랑의 한...",2025-08-13 21:22:00 (KST),"배경의 문장 '오늘밤, 세계에서 이 사랑이 사라진다 해도'가 슬픔과 설렘의 이중주처럼 다가왔다....
박앵두는 ""오늘밤, 세계에서 이 사랑이 사라진다 해도 도루와 마오리의 슬픈사랑이야기 여름의 향기와 청춘의 설렘이...",https://www.topstarnews.net/news/articleView.html?idxno=15768667
